Planets ,year,date,angular separation (deg),elongation
Venus Moon,1193, 1193-Feb-10 21:38:00 UTC,6.195,2.464
Venus Moon,1193, 1193-Mar-12 20:36:00 UTC,5.804,9.519
Venus Moon,1193, 1193-Apr-11 17:44:00 UTC,2.561,17.012
Venus Moon,1193, 1193-May-11 14:50:00 UTC,1.952,24.636
Venus Moon,1193, 1193-Jun-10 14:06:00 UTC,5.588,32.073
Venus Moon,1193, 1193-Jul-10 16:19:00 UTC,6.52,38.82
Venus Moon,1193, 1193-Aug-09 19:07:00 UTC,4.1,44.116
Venus Moon,1193, 1193-Sep-08 17:04:00 UTC,0.669,46.522
Venus Moon,1193, 1193-Oct-08 00:37:00 UTC,5.29,42.239
Venus Moon,1193, 1193-Nov-04 19:42:00 UTC,5.406,20.914
Venus Moon,1193, 1193-Dec-01 00:33:00 UTC,1.657,19.267
Venus Moon,1193, 1193-Dec-28 19:40:00 UTC,4.349,42.048
Venus Moon,1194, 1194-Jan-27 05:10:00 UTC,1.322,46.861
Venus Moon,1194, 1194-Feb-26 03:35:00 UTC,3.017,44.746
Venus Moon,1194, 1194-Mar-28 04:39:00 UTC,5.707,39.85
Venus Moon,1194, 1194-Apr-27 04:05:00 UTC,5.376,33.566
Venus Moon,1194, 1194-May-27 00:40:00 UTC,2.339,26.435
Venus Moon,1194, 1194-Jun-25 19:51:00 UTC,1.876,18.745
Venus Moon,1194, 1194-Jul-25 16:16:00 UTC,5.274,10.745
Venus Moon,1194, 1194-Aug-24 16:10:00 UTC,6.168,2.887
Venus Moon,1194, 1194-Sep-23 20:14:00 UTC,3.979,5.66
Venus Moon,1194, 1194-Oct-24 04:00:00 UTC,0.324,13.26
Venus Moon,1194, 1194-Nov-23 14:37:00 UTC,4.644,20.572
Venus Moon,1194, 1194-Dec-24 02:00:00 UTC,6.751,27.505
Venus Moon,1195, 1195-Jan-23 09:54:00 UTC,5.443,33.974
Venus Moon,1195, 1195-Feb-22 10:50:00 UTC,1.279,39.742
Venus Moon,1195, 1195-Mar-24 04:12:00 UTC,3.818,44.151
Venus Moon,1195, 1195-Apr-22 13:24:00 UTC,7.541,45.402
Venus Moon,1195, 1195-May-21 07:39:00 UTC,7.842,38.372
Venus Moon,1195, 1195-Jun-17 16:23:00 UTC,3.148,11.543
Venus Moon,1195, 1195-Jul-14 07:22:00 UTC,1.479,27.079
Venus Moon,1195, 1195-Aug-11 09:16:00 UTC,0.17,43.499
Venus Moon,1195, 1195-Sep-09 11:24:00 UTC,3.191,45.959
Venus Moon,1195, 1195-Oct-09 00:17:00 UTC,4.417,43.047
Venus Moon,1195, 1195-Nov-07 19:33:00 UTC,2.929,37.837
Venus Moon,1195, 1195-Dec-07 20:04:00 UTC,0.488,31.553
Venus Moon,1196, 1196-Jan-07 01:57:00 UTC,3.944,24.758
Venus Moon,1196, 1196-Feb-06 12:21:00 UTC,5.505,17.679
Venus Moon,1196, 1196-Mar-07 23:45:00 UTC,4.247,10.338
Venus Moon,1196, 1196-Apr-07 08:16:00 UTC,0.769,2.775
Venus Moon,1196, 1196-May-07 12:28:00 UTC,3.248,5.489
Venus Moon,1196, 1196-Jun-06 12:52:00 UTC,5.905,13.629
Venus Moon,1196, 1196-Jul-06 10:24:00 UTC,5.874,21.709
Venus Moon,1196, 1196-Aug-05 06:03:00 UTC,3.003,29.383
Venus Moon,1196, 1196-Sep-04 01:27:00 UTC,1.599,36.352
Venus Moon,1196, 1196-Oct-03 22:27:00 UTC,6.01,42.274
Venus Moon,1196, 1196-Dec-02 16:51:00 UTC,6.76,46.803
Venus Moon,1196, 1196-Dec-31 16:37:00 UTC,1.672,37.52
Venus Moon,1197, 1197-Jan-27 16:16:00 UTC,4.177,9.841
Venus Moon,1197, 1197-Feb-23 02:49:00 UTC,3.095,31.013
Venus Moon,1197, 1197-Mar-23 12:38:00 UTC,0.327,44.573
Venus Moon,1197, 1197-Apr-22 02:43:00 UTC,1.174,45.859
Venus Moon,1197, 1197-May-22 03:29:00 UTC,0.327,42.261
Venus Moon,1197, 1197-Jun-21 07:29:00 UTC,2.685,36.453
Venus Moon,1197, 1197-Jul-21 11:21:00 UTC,4.246,29.514
Venus Moon,1197, 1197-Aug-20 13:18:00 UTC,3.882,22.007
Venus Moon,1197, 1197-Sep-19 12:53:00 UTC,1.5,14.297
Venus Moon,1197, 1197-Oct-19 11:04:00 UTC,1.878,6.634
Venus Moon,1197, 1197-Nov-18 09:46:00 UTC,4.621,0.972
Venus Moon,1197, 1197-Dec-18 10:46:00 UTC,5.288,8.183
Venus Moon,1198, 1198-Jan-17 14:51:00 UTC,3.386,15.321
Venus Moon,1198, 1198-Feb-16 21:50:00 UTC,0.343,22.391
Venus Moon,1198, 1198-Mar-19 06:46:00 UTC,4.269,29.397
Venus Moon,1198, 1198-Apr-18 15:18:00 UTC,6.616,36.093
Venus Moon,1198, 1198-May-18 19:16:00 UTC,6.246,41.819
Venus Moon,1198, 1198-Jun-17 14:04:00 UTC,3.081,45.245
Venus Moon,1198, 1198-Jul-16 18:38:00 UTC,2.173,43.384
Venus Moon,1198, 1198-Oct-06 16:20:00 UTC,4.561,38.323
Venus Moon,1198, 1198-Nov-04 14:58:00 UTC,2.132,46.405
Venus Moon,1198, 1198-Dec-04 04:39:00 UTC,2.217,45.674
Venus Moon,1199, 1199-Jan-02 22:31:00 UTC,2.778,41.483
Venus Moon,1199, 1199-Feb-01 17:52:00 UTC,2.436,35.778
Venus Moon,1199, 1199-Mar-03 14:48:00 UTC,0.821,29.27
Venus Moon,1199, 1199-Apr-02 14:28:00 UTC,1.521,22.161
Venus Moon,1199, 1199-May-02 18:06:00 UTC,3.538,14.49
Venus Moon,1199, 1199-Jun-02 01:49:00 UTC,4.195,6.345
Venus Moon,1199, 1199-Jul-02 11:37:00 UTC,2.988,2.181
Venus Moon,1199, 1199-Aug-01 20:20:00 UTC,0.261,10.523
Venus Moon,1199, 1199-Sep-01 01:48:00 UTC,2.889,18.58
Venus Moon,1199, 1199-Oct-01 03:29:00 UTC,5.087,26.109
Venus Moon,1199, 1199-Oct-31 01:53:00 UTC,5.278,32.995
Venus Moon,1199, 1199-Nov-29 21:52:00 UTC,3.174,39.09
Venus Moon,1199, 1199-Dec-29 16:13:00 UTC,0.644,44.005
Venus Moon,1200, 1200-Jan-28 08:17:00 UTC,5.092,46.649
Venus Moon,1200, 1200-May-18 14:14:00 UTC,4.116,38.924
Venus Moon,1200, 1200-Jun-16 09:50:00 UTC,1.798,45.607
Venus Moon,1200, 1200-Jul-15 23:22:00 UTC,0.65,44.154
Venus Moon,1200, 1200-Aug-14 23:18:00 UTC,0.607,39.386
Venus Moon,1200, 1200-Sep-14 06:01:00 UTC,2.091,33.066
Venus Moon,1200, 1200-Oct-14 15:51:00 UTC,3.236,26.009
Venus Moon,1200, 1200-Nov-14 00:54:00 UTC,3.328,18.696
Venus Moon,1200, 1200-Dec-14 06:30:00 UTC,2.072,11.416
Venus Moon,1201, 1201-Jan-13 08:11:00 UTC,0.145,4.327
Venus Moon,1201, 1201-Feb-12 07:07:00 UTC,2.444,3.303
Venus Moon,1201, 1201-Mar-14 05:05:00 UTC,3.877,10.457
Venus Moon,1201, 1201-Apr-13 03:49:00 UTC,3.838,17.971
Venus Moon,1201, 1201-May-13 04:35:00 UTC,2.281,25.609
Venus Moon,1201, 1201-Jun-12 07:49:00 UTC,0.315,33.015
Venus Moon,1201, 1201-Jul-12 12:43:00 UTC,3.197,39.636
Venus Moon,1201, 1201-Aug-11 16:33:00 UTC,5.636,44.648
Venus Moon,1201, 1201-Sep-10 13:44:00 UTC,7.204,46.42
Venus Moon,1201, 1201-Oct-09 17:09:00 UTC,7.797,40.523
Venus Moon,1201, 1201-Nov-06 03:46:00 UTC,6.465,15.793
Venus Moon,1201, 1201-Dec-02 09:16:00 UTC,1.433,24.142
Venus Moon,1201, 1201-Dec-30 11:27:00 UTC,2.093,43.489
Venus Moon,1202, 1202-Jan-28 23:04:00 UTC,3.657,46.851
Venus Moon,1202, 1202-Feb-27 20:03:00 UTC,4.347,44.208
Venus Moon,1202, 1202-Mar-29 17:33:00 UTC,4.181,39.104
Venus Moon,1202, 1202-Apr-28 13:25:00 UTC,3.061,32.728
Venus Moon,1202, 1202-May-28 08:20:00 UTC,1.169,25.537
Venus Moon,1202, 1202-Jun-27 04:09:00 UTC,1.005,17.793
Venus Moon,1202, 1202-Jul-27 03:00:00 UTC,2.8,9.746
Venus Moon,1202, 1202-Aug-26 06:30:00 UTC,3.585,2.034
Venus Moon,1202, 1202-Sep-25 14:44:00 UTC,3.027,6.713
Venus Moon,1202, 1202-Oct-26 01:45:00 UTC,1.302,14.339
Venus Moon,1202, 1202-Nov-25 12:29:00 UTC,0.925,21.615
Venus Moon,1202, 1202-Dec-25 20:04:00 UTC,2.811,28.464
Venus Moon,1203, 1203-Jan-24 22:45:00 UTC,3.757,34.817
Venus Moon,1203, 1203-Feb-23 19:56:00 UTC,3.662,40.429
Venus Moon,1203, 1203-Mar-25 11:24:00 UTC,2.819,44.563
Venus Moon,1203, 1203-Apr-23 19:15:00 UTC,1.496,45.179
Venus Moon,1203, 1203-May-22 10:51:00 UTC,0.805,36.44
Venus Moon,1203, 1203-Jun-18 14:30:00 UTC,5.421,6.865
Venus Moon,1203, 1203-Aug-12 12:38:00 UTC,8.012,44.263
Venus Moon,1203, 1203-Sep-10 16:49:00 UTC,6.622,45.777
Venus Moon,1203, 1203-Oct-10 07:57:00 UTC,4.252,42.466
Venus Moon,1203, 1203-Nov-09 06:43:00 UTC,1.148,37.045
Venus Moon,1203, 1203-Dec-09 12:02:00 UTC,1.917,30.626
Venus Moon,1204, 1204-Jan-08 22:14:00 UTC,3.936,23.745
Venus Moon,1204, 1204-Feb-08 09:57:00 UTC,4.208,16.627
Venus Moon,1204, 1204-Mar-09 19:18:00 UTC,2.768,9.287
Venus Moon,1204, 1204-Apr-09 00:07:00 UTC,0.367,1.85
Venus Moon,1204, 1204-May-09 00:35:00 UTC,1.96,6.501
Venus Moon,1204, 1204-Jun-07 22:02:00 UTC,3.346,14.609
Venus Moon,1204, 1204-Jul-07 18:11:00 UTC,3.412,22.643
Venus Moon,1204, 1204-Aug-06 14:50:00 UTC,2.353,30.268
Venus Moon,1204, 1204-Sep-05 13:27:00 UTC,0.785,37.17
Venus Moon,1204, 1204-Oct-05 14:31:00 UTC,0.623,42.954
Venus Moon,1204, 1204-Nov-04 16:09:00 UTC,1.616,46.774
Venus Moon,1204, 1204-Dec-04 11:31:00 UTC,2.861,46.288
Venus Moon,1205, 1205-Jan-02 06:47:00 UTC,6.425,34.682
Venus Moon,1205, 1205-Mar-25 07:24:00 UTC,6.61,45.287
Venus Moon,1205, 1205-Apr-23 23:58:00 UTC,1.616,45.576
Venus Moon,1205, 1205-May-24 00:08:00 UTC,2.637,41.569
Venus Moon,1205, 1205-Jun-23 01:38:00 UTC,5.245,35.581
Venus Moon,1205, 1205-Jul-23 01:52:00 UTC,5.593,28.57
Venus Moon,1205, 1205-Aug-22 00:11:00 UTC,3.757,21.045
Venus Moon,1205, 1205-Sep-20 21:30:00 UTC,0.594,13.337
Venus Moon,1205, 1205-Oct-20 19:36:00 UTC,2.535,5.677
Venus Moon,1205, 1205-Nov-19 20:21:00 UTC,4.307,1.913
Venus Moon,1205, 1205-Dec-20 00:50:00 UTC,4.03,9.179
Venus Moon,1206, 1206-Jan-19 08:52:00 UTC,1.985,16.338
Venus Moon,1206, 1206-Feb-18 19:04:00 UTC,0.707,23.418
Venus Moon,1206, 1206-Mar-21 04:45:00 UTC,2.701,30.388
Venus Moon,1206, 1206-Apr-20 10:27:00 UTC,3.197,36.958
Venus Moon,1206, 1206-May-20 09:16:00 UTC,2.438,42.43
Venus Moon,1206, 1206-Jun-18 23:18:00 UTC,1.633,45.382
Venus Moon,1206, 1206-Jul-18 00:35:00 UTC,2.584,42.443
Venus Moon,1206, 1206-Oct-08 01:17:00 UTC,4.346,40.25
Venus Moon,1206, 1206-Nov-05 23:34:00 UTC,1.778,46.614
Venus Moon,1206, 1206-Dec-05 11:33:00 UTC,5.971,45.264
Venus Moon,1207, 1207-Jan-04 05:10:00 UTC,7.166,40.818
Venus Moon,1207, 1207-Feb-03 01:57:00 UTC,5.27,34.981
Venus Moon,1207, 1207-Mar-05 01:42:00 UTC,1.376,28.376
Venus Moon,1207, 1207-Apr-04 05:20:00 UTC,2.717,21.174
Venus Moon,1207, 1207-May-04 13:11:00 UTC,5.255,13.414
Venus Moon,1207, 1207-Jun-03 23:14:00 UTC,5.225,5.212
Venus Moon,1207, 1207-Jul-04 07:52:00 UTC,2.825,3.279
Venus Moon,1207, 1207-Aug-03 12:49:00 UTC,0.665,11.589
Venus Moon,1207, 1207-Sep-02 14:02:00 UTC,3.566,19.564
Venus Moon,1207, 1207-Oct-02 12:22:00 UTC,4.575,27.01
Venus Moon,1207, 1207-Nov-01 08:59:00 UTC,3.362,33.813
Venus Moon,1207, 1207-Dec-01 05:12:00 UTC,0.747,39.809
Venus Moon,1207, 1207-Dec-31 01:53:00 UTC,1.652,44.544
Venus Moon,1208, 1208-Jan-29 21:07:00 UTC,2.163,46.745
Venus Moon,1208, 1208-Feb-28 05:36:00 UTC,0.113,42.722
Venus Moon,1208, 1208-Mar-27 03:25:00 UTC,2.584,22.832
Venus Moon,1208, 1208-Apr-22 09:09:00 UTC,0.182,18.015
Venus Moon,1208, 1208-May-19 21:04:00 UTC,5.72,40.578
Venus Moon,1208, 1208-Jul-17 18:10:00 UTC,7.119,43.638
Venus Moon,1208, 1208-Aug-16 21:30:00 UTC,3.259,38.56
Venus Moon,1208, 1208-Sep-16 04:05:00 UTC,1.633,32.097
Venus Moon,1208, 1208-Oct-16 11:15:00 UTC,5.389,24.994
Venus Moon,1208, 1208-Nov-15 16:33:00 UTC,6.33,17.69
Venus Moon,1208, 1208-Dec-15 18:25:00 UTC,4.168,10.441
Venus Moon,1209, 1209-Jan-14 17:23:00 UTC,0.13,3.416
Venus Moon,1209, 1209-Feb-13 15:36:00 UTC,3.776,4.186
Venus Moon,1209, 1209-Mar-15 15:12:00 UTC,5.707,11.417
Venus Moon,1209, 1209-Apr-14 17:19:00 UTC,4.809,18.967
Venus Moon,1209, 1209-May-14 21:52:00 UTC,1.641,26.614
Venus Moon,1209, 1209-Jun-14 04:11:00 UTC,2.117,33.968
Venus Moon,1209, 1209-Jul-14 10:27:00 UTC,4.493,40.434
Venus Moon,1209, 1209-Aug-13 12:41:00 UTC,4.18,45.113
Venus Moon,1209, 1209-Sep-12 04:49:00 UTC,1.352,46.186
Venus Moon,1209, 1209-Oct-11 01:00:00 UTC,1.846,38.599
Venus Moon,1209, 1209-Nov-07 05:41:00 UTC,0.311,10.692
Venus Moon,1209, 1209-Dec-03 18:09:00 UTC,6.458,28.404
Venus Moon,1210, 1210-Jan-30 15:27:00 UTC,4.963,46.73
Venus Moon,1210, 1210-Mar-01 08:32:00 UTC,0.217,43.648
Venus Moon,1210, 1210-Mar-31 02:28:00 UTC,4.782,38.368
Venus Moon,1210, 1210-Apr-29 21:01:00 UTC,6.792,31.892
Venus Moon,1210, 1210-May-29 16:50:00 UTC,5.556,24.621
Venus Moon,1210, 1210-Jun-28 14:59:00 UTC,1.805,16.806
Venus Moon,1210, 1210-Jul-28 17:14:00 UTC,2.686,8.706
Venus Moon,1210, 1210-Aug-28 00:53:00 UTC,5.792,1.454
Venus Moon,1210, 1210-Sep-27 12:17:00 UTC,5.94,7.803
Venus Moon,1210, 1210-Oct-27 23:01:00 UTC,3.044,15.408
Venus Moon,1210, 1210-Nov-27 05:57:00 UTC,1.376,22.607
Venus Moon,1210, 1210-Dec-27 08:43:00 UTC,5.067,29.363
Venus Moon,1211, 1211-Jan-26 07:40:00 UTC,6.15,35.612
Venus Moon,1211, 1211-Feb-25 02:34:00 UTC,4.064,41.075
Venus Moon,1211, 1211-Mar-26 16:55:00 UTC,0.079,44.919
Venus Moon,1211, 1211-Apr-25 00:31:00 UTC,3.948,44.829
Venus Moon,1211, 1211-May-23 14:41:00 UTC,4.409,34.125
Venus Moon,1211, 1211-Jun-19 14:16:00 UTC,1.405,2.864
Venus Moon,1211, 1211-Jul-16 09:45:00 UTC,5.248,33.115
Venus Moon,1211, 1211-Aug-13 18:12:00 UTC,2.318,44.873
Venus Moon,1211, 1211-Sep-12 00:24:00 UTC,2.448,45.523
Venus Moon,1211, 1211-Oct-11 19:31:00 UTC,5.897,41.829
Venus Moon,1211, 1211-Nov-11 00:07:00 UTC,6.187,36.187
Venus Moon,1211, 1211-Dec-11 09:52:00 UTC,3.189,29.64
Venus Moon,1212, 1212-Jan-10 20:34:00 UTC,1.432,22.712
Venus Moon,1212, 1212-Feb-10 05:44:00 UTC,5.247,15.594
Venus Moon,1212, 1212-Mar-11 11:29:00 UTC,6.362,8.272
Venus Moon,1212, 1212-Apr-10 12:38:00 UTC,4.311,1.171
Venus Moon,1212, 1212-May-10 10:01:00 UTC,0.165,7.488
Venus Moon,1212, 1212-Jun-09 06:06:00 UTC,4.11,15.579
Venus Moon,1212, 1212-Jul-09 03:28:00 UTC,6.49,23.593
Venus Moon,1212, 1212-Aug-08 03:27:00 UTC,5.733,31.185
Venus Moon,1212, 1212-Sep-07 05:50:00 UTC,2.043,38.012
Venus Moon,1212, 1212-Oct-07 09:39:00 UTC,2.926,43.623
Venus Moon,1212, 1212-Nov-06 12:31:00 UTC,6.722,47.049
Venus Moon,1212, 1212-Dec-06 06:25:00 UTC,6.993,45.559
Venus Moon,1213, 1213-Jan-03 18:46:00 UTC,2.56,31.375
Venus Moon,1213, 1213-Jan-30 04:52:00 UTC,3.023,9.645
Venus Moon,1213, 1213-Feb-26 03:54:00 UTC,1.034,36.915
Venus Moon,1213, 1213-Mar-27 02:11:00 UTC,3.278,45.787
Venus Moon,1213, 1213-Apr-25 20:27:00 UTC,5.069,45.212
Venus Moon,1213, 1213-May-25 18:57:00 UTC,3.63,40.851
Venus Moon,1213, 1213-Jun-24 16:20:00 UTC,0.061,34.72
Venus Moon,1213, 1213-Jul-24 12:27:00 UTC,3.732,27.654
Venus Moon,1213, 1213-Aug-23 08:46:00 UTC,5.826,20.1
Venus Moon,1213, 1213-Sep-22 06:33:00 UTC,5.07,12.368
Venus Moon,1213, 1213-Oct-22 06:42:00 UTC,1.715,4.694
Venus Moon,1213, 1213-Nov-21 10:25:00 UTC,2.64,2.913
Venus Moon,1213, 1213-Dec-21 18:50:00 UTC,5.823,10.212
Venus Moon,1214, 1214-Jan-21 06:37:00 UTC,6.121,17.387
Venus Moon,1214, 1214-Feb-20 17:28:00 UTC,3.26,24.448
Venus Moon,1214, 1214-Mar-22 23:39:00 UTC,1.401,31.335
Venus Moon,1214, 1214-Apr-22 00:09:00 UTC,5.68,37.752
Venus Moon,1214, 1214-May-21 18:45:00 UTC,7.587,42.97
Venus Moon,1214, 1214-Jun-20 05:44:00 UTC,6.079,45.427
Venus Moon,1214, 1214-Jul-19 03:38:00 UTC,1.368,41.314
Venus Moon,1214, 1214-Aug-15 21:19:00 UTC,4.474,21.53
Venus Moon,1214, 1214-Sep-11 11:02:00 UTC,4.164,20.488
Venus Moon,1214, 1214-Oct-09 05:24:00 UTC,0.678,41.759
Venus Moon,1214, 1214-Nov-07 05:55:00 UTC,2.375,46.703
Venus Moon,1214, 1214-Dec-06 18:22:00 UTC,0.799,44.808
Venus Moon,1215, 1215-Jan-05 12:49:00 UTC,2.202,40.125
Venus Moon,1215, 1215-Feb-04 12:40:00 UTC,4.488,34.151
Venus Moon,1215, 1215-Mar-06 17:41:00 UTC,4.561,27.43
Venus Moon,1215, 1215-Apr-06 02:03:00 UTC,2.225,20.127
Venus Moon,1215, 1215-May-06 11:15:00 UTC,1.412,12.306
Venus Moon,1215, 1215-Jun-05 19:20:00 UTC,4.583,4.096
Venus Moon,1215, 1215-Jul-06 00:36:00 UTC,5.694,4.351
Venus Moon,1215, 1215-Aug-05 01:54:00 UTC,4.079,12.616
Venus Moon,1215, 1215-Sep-03 23:40:00 UTC,0.35,20.519
Venus Moon,1215, 1215-Oct-03 20:00:00 UTC,3.88,27.894
Venus Moon,1215, 1215-Nov-02 17:20:00 UTC,6.669,34.634
Venus Moon,1215, 1215-Dec-02 16:47:00 UTC,6.529,40.541
Venus Moon,1216, 1216-Jan-01 17:04:00 UTC,3.171,45.071
Venus Moon,1216, 1216-Jan-31 13:46:00 UTC,2.326,46.737
Venus Moon,1216, 1216-Apr-23 13:51:00 UTC,5.78,22.38
Venus Moon,1216, 1216-May-21 09:48:00 UTC,1.475,42.014
Venus Moon,1216, 1216-Jun-19 16:54:00 UTC,1.456,45.73
Venus Moon,1216, 1216-Jul-19 14:55:00 UTC,2.725,43.056
Venus Moon,1216, 1216-Aug-18 19:03:00 UTC,3.18,37.712
Venus Moon,1216, 1216-Sep-18 00:11:00 UTC,1.924,31.13
Venus Moon,1216, 1216-Oct-18 03:25:00 UTC,0.687,24.003
Venus Moon,1216, 1216-Nov-17 04:15:00 UTC,3.366,16.719
Venus Moon,1216, 1216-Dec-17 03:35:00 UTC,4.658,9.492
Venus Moon,1217, 1217-Jan-16 02:36:00 UTC,3.763,2.534
Venus Moon,1217, 1217-Feb-15 02:31:00 UTC,0.968,5.115
Venus Moon,1217, 1217-Mar-17 04:52:00 UTC,2.523,12.412
Venus Moon,1217, 1217-Apr-16 10:44:00 UTC,5.148,20
Venus Moon,1217, 1217-May-16 19:21:00 UTC,5.629,27.653
Venus Moon,1217, 1217-Jun-16 03:25:00 UTC,3.557,34.928
Venus Moon,1217, 1217-Jul-16 07:06:00 UTC,0.438,41.187
Venus Moon,1217, 1217-Aug-15 03:54:00 UTC,5.072,45.488
Venus Moon,1217, 1217-Dec-05 01:25:00 UTC,2.862,32.009
Venus Moon,1218, 1218-Jan-02 14:51:00 UTC,0.839,45.436
Venus Moon,1218, 1218-Feb-01 00:58:00 UTC,0.596,46.537
Venus Moon,1218, 1218-Mar-02 16:37:00 UTC,0.055,43.08
Venus Moon,1218, 1218-Apr-01 09:49:00 UTC,1.414,37.628
Venus Moon,1218, 1218-May-01 04:46:00 UTC,2.867,31.047
Venus Moon,1218, 1218-May-31 02:55:00 UTC,3.567,23.686
Venus Moon,1218, 1218-Jun-30 05:34:00 UTC,2.915,15.778
Venus Moon,1218, 1218-Jul-30 12:41:00 UTC,0.901,7.612
Venus Moon,1218, 1218-Aug-29 22:39:00 UTC,1.774,1.598
Venus Moon,1218, 1218-Sep-29 08:50:00 UTC,3.937,8.884
Venus Moon,1218, 1218-Oct-29 16:22:00 UTC,4.513,16.434
Venus Moon,1218, 1218-Nov-28 19:33:00 UTC,3.099,23.56
Venus Moon,1218, 1218-Dec-28 18:34:00 UTC,0.168,30.233
Venus Moon,1219, 1219-Jan-27 14:50:00 UTC,3.198,36.383
Venus Moon,1219, 1219-Feb-26 09:32:00 UTC,5.795,41.701
Venus Moon,1219, 1219-Apr-26 11:35:00 UTC,5.937,44.295
Venus Moon,1219, 1219-May-24 22:28:00 UTC,3.136,31.269
Venus Moon,1219, 1219-Jun-20 13:53:00 UTC,1.439,4.811
Venus Moon,1219, 1219-Jul-17 10:51:00 UTC,3.493,35.538
Venus Moon,1219, 1219-Aug-15 00:19:00 UTC,3.479,45.328
Venus Moon,1219, 1219-Sep-13 12:12:00 UTC,3.493,45.192
Venus Moon,1219, 1219-Oct-13 12:40:00 UTC,3.565,41.121
Venus Moon,1219, 1219-Nov-12 20:45:00 UTC,3.146,35.281
Venus Moon,1219, 1219-Dec-13 07:36:00 UTC,1.847,28.642
Venus Moon,1220, 1220-Jan-12 16:52:00 UTC,0.159,21.69
Venus Moon,1220, 1220-Feb-11 22:13:00 UTC,2.194,14.588
Venus Moon,1220, 1220-Mar-12 23:29:00 UTC,3.458,7.297
Venus Moon,1220, 1220-Apr-11 21:44:00 UTC,3.43,1.157
Venus Moon,1220, 1220-May-11 18:40:00 UTC,2.086,8.467
Venus Moon,1220, 1220-Jun-10 16:15:00 UTC,0.118,16.568
Venus Moon,1220, 1220-Jul-10 16:17:00 UTC,2.438,24.573
Venus Moon,1220, 1220-Aug-09 19:53:00 UTC,4.102,32.128
Venus Moon,1220, 1220-Sep-09 02:27:00 UTC,4.55,38.867
Venus Moon,1220, 1220-Oct-09 09:02:00 UTC,3.606,44.276
Venus Moon,1220, 1220-Nov-08 10:28:00 UTC,1.402,47.231
Venus Moon,1220, 1220-Dec-07 22:15:00 UTC,2.084,44.603
Venus Moon,1221, 1221-Mar-28 20:10:00 UTC,6.419,46.109
Venus Moon,1221, 1221-Apr-27 12:37:00 UTC,3.791,44.799
Venus Moon,1221, 1221-May-27 07:26:00 UTC,1.164,40.151
Venus Moon,1221, 1221-Jun-26 01:56:00 UTC,1.314,33.892
Venus Moon,1221, 1221-Jul-25 20:36:00 UTC,3.173,26.757
Venus Moon,1221, 1221-Aug-24 16:58:00 UTC,3.9,19.158
Venus Moon,1221, 1221-Sep-23 16:36:00 UTC,3.239,11.392
Venus Moon,1221, 1221-Oct-23 20:33:00 UTC,1.404,3.694
Venus Moon,1221, 1221-Nov-23 04:55:00 UTC,0.909,3.959
Venus Moon,1221, 1221-Dec-23 16:17:00 UTC,2.776,11.274
Venus Moon,1222, 1222-Jan-23 03:39:00 UTC,3.48,18.426
Venus Moon,1222, 1222-Feb-22 11:33:00 UTC,2.869,25.434
Venus Moon,1222, 1222-Mar-24 13:52:00 UTC,1.37,32.233
Venus Moon,1222, 1222-Apr-23 10:21:00 UTC,0.383,38.501
Venus Moon,1222, 1222-May-23 01:28:00 UTC,2.018,43.456
Venus Moon,1222, 1222-Jun-21 10:28:00 UTC,3.777,45.383
Venus Moon,1222, 1222-Jul-20 07:25:00 UTC,6.768,39.928
Venus Moon,1222, 1222-Oct-10 09:26:00 UTC,6.885,43.001
Venus Moon,1222, 1222-Nov-08 10:50:00 UTC,1.932,46.697
Venus Moon,1222, 1222-Dec-08 01:01:00 UTC,2.099,44.315
Venus Moon,1223, 1223-Jan-06 23:28:00 UTC,4.694,39.392
Venus Moon,1223, 1223-Feb-06 04:29:00 UTC,5.266,33.263
Venus Moon,1223, 1223-Mar-08 13:34:00 UTC,3.785,26.435
Venus Moon,1223, 1223-Apr-07 23:26:00 UTC,0.999,19.062
Venus Moon,1223, 1223-May-08 07:25:00 UTC,1.886,11.209
Venus Moon,1223, 1223-Jun-07 12:02:00 UTC,3.743,3.013
Venus Moon,1223, 1223-Jul-07 12:56:00 UTC,3.958,5.382
Venus Moon,1223, 1223-Aug-06 10:52:00 UTC,2.621,13.596
Venus Moon,1223, 1223-Sep-05 07:35:00 UTC,0.435,21.451
Venus Moon,1223, 1223-Oct-05 05:06:00 UTC,1.636,28.786
Venus Moon,1223, 1223-Nov-04 05:05:00 UTC,2.802,35.473
Venus Moon,1223, 1223-Dec-04 07:55:00 UTC,2.852,41.278
Venus Moon,1224, 1224-Jan-03 11:45:00 UTC,2.353,45.564
Venus Moon,1224, 1224-Feb-02 10:38:00 UTC,2.462,46.592
Venus Moon,1224, 1224-Mar-02 14:19:00 UTC,4.252,39.381
Venus Moon,1224, 1224-Mar-29 19:45:00 UTC,6.435,13.717
Venus Moon,1224, 1224-Apr-24 23:56:00 UTC,2.877,26.563
Venus Moon,1224, 1224-May-23 02:00:00 UTC,2.703,43.196
Venus Moon,1224, 1224-Jun-21 12:53:00 UTC,6.197,45.617
Venus Moon,1224, 1224-Jul-21 12:01:00 UTC,7.105,42.423
Venus Moon,1224, 1224-Aug-20 14:07:00 UTC,5.44,36.858
Venus Moon,1224, 1224-Sep-19 15:11:00 UTC,1.955,30.198
Venus Moon,1224, 1224-Oct-19 14:35:00 UTC,1.924,23.055
